account_id,customer_id,branch_id,account_type,account_status,opened_date,current_balance
500404,101516,B006,SAVINGS,ACTIVE,2019-09-17,28071.7
500405,105849,B017,SAVINGS,ACTIVE,2026-03-20,5909.78
500406,106852,B003,SALARY,ACTIVE,2022-12-07,30913.66
500407,105272,B019,SAVINGS,ACTIVE,2021-05-14,3187.62
500408,100695,B020,SALARY,ACTIVE,2019-11-19,89474.64
500409,109946,B020,SAVINGS,ACTIVE,2020-09-22,4465.12
500410,106493,B019,SAVINGS,ACTIVE,2020-03-31,11954.13
500411,108589,B001,SAVINGS,ACTIVE,2021-10-10,197039.22
500412,108587,B004,CURRENT,ACTIVE,2026-05-18,20804.91
500413,103636,B005,SAVINGS,ACTIVE,2023-12-18,63077.76
500414,105180,B014,SAVINGS,ACTIVE,2021-06-04,18712.41
500415,100751,B012,SALARY,ACTIVE,2023-05-24,46119.63
500416,109412,B016,SALARY,ACTIVE,2025-06-06,10308.47
500417,109849,B014,CURRENT,ACTIVE,2025-10-16,21160.63
500418,104648,B011,SAVINGS,ACTIVE,2025-02-05,5939.0
500419,107019,B018,SAVINGS,ACTIVE,2023-10-16,34370.07
500420,104703,B011,SAVINGS,ACTIVE,2024-04-22,66004.9
500421,102035,B010,CURRENT,ACTIVE,2025-01-15,29756.09
500422,101586,B006,SAVINGS,ACTIVE,2022-03-12,36159.3
500423,109001,B018,SAVINGS,ACTIVE,2021-04-02,8165.25
500424,106341,B015,CURRENT,ACTIVE,2025-02-18,84614.79
500425,102060,B015,SAVINGS,ACTIVE,2021-03-15,71536.21
500426,107607,B001,SAVINGS,ACTIVE,2025-02-15,55422.8
500427,109408,B001,SAVINGS,ACTIVE,2019-07-29,6875.14
500428,102015,B011,SAVINGS,ACTIVE,2020-05-18,81872.4
500429,102605,B013,SAVINGS,ACTIVE,2021-10-30,46313.31
500430,106134,B009,SAVINGS,ACTIVE,2021-01-03,18676.66
500431,101729,B016,SAVINGS,ACTIVE,2023-04-16,28868.44
500432,104153,B017,SAVINGS,ACTIVE,2022-04-21,13454.81
500433,106428,B010,SAVINGS,ACTIVE,2024-09-21,27917.43
500434,109821,B017,SAVINGS,ACTIVE,2025-07-30,44725.03
500435,109049,B006,SAVINGS,ACTIVE,2019-01-26,32130.85
500436,100746,B012,SAVINGS,ACTIVE,2020-09-17,262612.47
500437,105856,B006,SAVINGS,ACTIVE,2023-06-15,21768.46
500438,103921,B006,SALARY,ACTIVE,2022-03-05,24878.3
500439,102380,B014,SALARY,ACTIVE,2025-09-07,6445.22
500440,104130,B012,CURRENT,ACTIVE,2021-08-03,30224.55
500441,109776,B010,SAVINGS,ACTIVE,2023-02-13,17562.56
500442,104677,B012,SAVINGS,ACTIVE,2023-10-28,10905.17
500443,105962,B010,SAVINGS,ACTIVE,2022-05-27,70697.99
500444,103025,B012,CURRENT,ACTIVE,2023-05-10,74669.15
500445,109295,B014,SAVINGS,ACTIVE,2023-05-11,34256.33
500446,102830,B010,SAVINGS,CLOSED,2024-01-18,20193.03
500447,102309,B015,CURRENT,ACTIVE,2020-07-10,51135.13
500448,103526,B004,SAVINGS,ACTIVE,2020-07-18,116420.6
500449,102752,B012,CURRENT,ACTIVE,2021-07-26,93716.11
500450,101613,B012,SAVINGS,ACTIVE,2023-03-09,25378.71
500451,106968,B004,SAVINGS,ACTIVE,2024-11-17,64252.16
500452,101301,B008,SAVINGS,BLOCKED,2020-06-27,54630.87
500453,101710,B020,CURRENT,ACTIVE,2023-04-28,179616.56
500454,108924,B010,SAVINGS,ACTIVE,2022-06-02,210520.75
500455,101177,B015,CURRENT,ACTIVE,2024-04-20,19616.0
500456,105052,B016,SAVINGS,ACTIVE,2025-10-25,64234.67
500457,109302,B006,SAVINGS,ACTIVE,2023-12-24,9019.84
500458,107816,B013,SAVINGS,ACTIVE,2022-11-13,37315.13
500459,108736,B008,SAVINGS,ACTIVE,2023-02-01,36888.12
500460,103427,B018,CURRENT,ACTIVE,2021-11-06,27241.02
500461,109848,B020,SAVINGS,ACTIVE,2022-01-30,61579.09
500462,109294,B007,SAVINGS,ACTIVE,2024-01-14,28801.26
500463,103929,B007,SAVINGS,ACTIVE,2024-06-04,23381.99
500464,108121,B008,SALARY,ACTIVE,2022-07-12,7522.01
500465,100696,B015,SAVINGS,ACTIVE,2025-12-10,12296.7
500466,109617,B008,SAVINGS,ACTIVE,2024-07-03,63448.43
500467,103263,B009,CURRENT,CLOSED,2022-12-31,13062.71
500468,107703,B003,SAVINGS,BLOCKED,2024-09-18,41492.69
500469,102411,B009,SAVINGS,ACTIVE,2021-07-28,39281.39
500470,107165,B003,SAVINGS,ACTIVE,2024-06-28,8583.44
500471,107869,B014,SAVINGS,ACTIVE,2023-12-30,113089.51
500472,105929,B018,SAVINGS,ACTIVE,2022-08-14,44863.9
500473,100172,B004,SAVINGS,ACTIVE,2023-10-28,27965.88
500474,107962,B019,SAVINGS,ACTIVE,2021-01-19,26949.42
500475,109417,B019,CURRENT,ACTIVE,2026-05-01,4541.72
500476,103151,B003,CURRENT,ACTIVE,2024-05-01,4188.08
500477,109773,B009,SAVINGS,ACTIVE,2021-04-12,97245.65
500478,100681,B002,SALARY,ACTIVE,2019-03-21,12805.75
500479,103945,B005,SAVINGS,ACTIVE,2020-02-10,12549.08
500480,103594,B006,SAVINGS,ACTIVE,2025-04-13,3963.9
500481,106336,B002,CURRENT,ACTIVE,2021-10-07,61731.02
500482,107733,B017,SAVINGS,ACTIVE,2025-05-29,29949.3
500483,108262,B017,SALARY,ACTIVE,2022-09-08,34962.69
500484,101062,B015,SAVINGS,ACTIVE,2021-11-29,39980.8
500485,108865,B016,SAVINGS,ACTIVE,2021-05-15,43072.11
500486,108917,B020,SAVINGS,ACTIVE,2021-07-12,24189.82
500487,103639,B002,SAVINGS,ACTIVE,2021-11-27,22836.8
500488,105370,B020,SAVINGS,ACTIVE,2020-04-18,17839.77
500489,105888,B006,CURRENT,ACTIVE,2022-09-17,4754.89
500490,107997,B007,SAVINGS,ACTIVE,2025-04-12,6006.94
500491,103604,B009,SAVINGS,ACTIVE,2023-04-05,188814.38
500492,105088,B005,SAVINGS,ACTIVE,2019-04-10,153790.96
500493,106919,B020,SAVINGS,ACTIVE,2020-09-06,2104.07
500494,108416,B003,SAVINGS,ACTIVE,2022-01-24,43380.85
500495,103287,B011,SAVINGS,ACTIVE,2022-02-27,7149.84
500496,109949,B011,SALARY,ACTIVE,2022-12-13,337281.65
500497,108526,B001,SAVINGS,ACTIVE,2023-08-19,8037.58
500498,108084,B017,SAVINGS,ACTIVE,2022-02-01,46686.1
500499,106014,B011,SAVINGS,ACTIVE,2023-04-18,27711.91
500500,108772,B015,SAVINGS,ACTIVE,2025-04-04,52241.24
500501,107820,B017,SAVINGS,ACTIVE,2025-02-22,86646.05
500502,108229,B005,SAVINGS,ACTIVE,2020-02-06,8590.47
500503,100936,B007,SAVINGS,ACTIVE,2019-09-22,141031.02
500504,104502,B009,SAVINGS,ACTIVE,2021-03-28,12520.44
500505,108501,B008,SALARY,ACTIVE,2021-03-24,4008.16
500506,103540,B016,CURRENT,ACTIVE,2024-08-17,15920.45
500507,103838,B005,SAVINGS,ACTIVE,2022-05-09,22728.31
500508,105652,B007,SAVINGS,ACTIVE,2020-07-09,99230.19
500509,107596,B003,SAVINGS,ACTIVE,2022-05-07,53634.46
500510,102053,B007,SAVINGS,CLOSED,2021-02-07,48382.52
500511,106487,B001,SAVINGS,ACTIVE,2022-06-12,12297.96
500512,104410,B016,SAVINGS,ACTIVE,2025-06-05,96563.79
500513,109502,B012,SALARY,ACTIVE,2023-09-20,44086.47
500514,101325,B009,SALARY,ACTIVE,2020-04-30,47944.43
500515,100570,B019,SAVINGS,ACTIVE,2021-12-15,117566.59
500516,103002,B001,SAVINGS,ACTIVE,2019-02-01,15720.26
500517,109501,B010,SALARY,ACTIVE,2026-05-10,188754.47
500518,107047,B018,CURRENT,ACTIVE,2020-03-10,55685.76
500519,104231,B020,CURRENT,ACTIVE,2023-08-23,74878.16
500520,100748,B019,SAVINGS,ACTIVE,2023-05-14,37179.44
500521,106043,B013,SAVINGS,ACTIVE,2023-04-15,18895.58
500522,109209,B017,SAVINGS,ACTIVE,2019-07-15,323009.45
500523,107520,B018,SALARY,ACTIVE,2020-05-13,26023.87
500524,100495,B011,SALARY,ACTIVE,2025-07-30,12857.17
500525,108591,B010,SAVINGS,ACTIVE,2023-11-08,9402.96
500526,102536,B016,SAVINGS,ACTIVE,2021-05-23,212339.76
500527,107919,B010,SAVINGS,ACTIVE,2022-10-08,59566.45
500528,109582,B015,SALARY,ACTIVE,2023-02-18,7158.0
500529,103377,B003,SAVINGS,ACTIVE,2019-07-15,22001.98
500530,108711,B010,SALARY,ACTIVE,2023-05-09,24892.19
500531,106190,B007,SAVINGS,ACTIVE,2022-06-08,12080.11
500532,100967,B007,SAVINGS,ACTIVE,2023-03-27,59613.6
500533,103816,B016,CURRENT,ACTIVE,2023-12-08,23529.14
500534,108722,B020,SALARY,ACTIVE,2025-08-10,28211.98
500535,104001,B013,CURRENT,ACTIVE,2025-05-20,8337.12
500536,108473,B009,SALARY,ACTIVE,2025-05-02,14632.37
500537,104535,B013,SAVINGS,ACTIVE,2025-04-01,9044.8
500538,104810,B003,SAVINGS,ACTIVE,2023-08-28,513481.18
500539,109750,B016,SAVINGS,BLOCKED,2020-11-21,1514.3
500540,108693,B003,SAVINGS,ACTIVE,2019-07-27,13290.36
500541,108579,B019,CURRENT,ACTIVE,2020-03-16,26925.24
500542,104849,B008,SAVINGS,ACTIVE,2019-08-23,15555.77
500543,106293,B009,SAVINGS,ACTIVE,2024-01-15,36157.39
500544,101465,B009,SALARY,ACTIVE,2024-06-30,10694.28
500545,108839,B006,SALARY,ACTIVE,2025-11-14,38697.63
500546,102251,B003,SAVINGS,ACTIVE,2023-06-17,107668.36
500547,100256,B013,SAVINGS,ACTIVE,2022-03-07,3019.51
500548,103324,B009,SAVINGS,ACTIVE,2025-10-22,15104.59
500549,103315,B014,SAVINGS,ACTIVE,2024-09-15,16394.71
500550,103405,B005,SAVINGS,ACTIVE,2019-08-26,147578.72
500551,101841,B019,SAVINGS,ACTIVE,2022-05-31,37219.82
500552,107398,B019,SALARY,ACTIVE,2024-03-09,10395.5
500553,101575,B012,SAVINGS,ACTIVE,2024-03-10,30587.25
500554,102149,B013,SALARY,ACTIVE,2022-04-29,5404.51
500555,107771,B009,SAVINGS,ACTIVE,2024-10-10,149809.83
500556,107476,B009,SAVINGS,ACTIVE,2020-03-31,42034.23
500557,109725,B004,SALARY,ACTIVE,2024-01-30,24507.11
500558,105525,B015,SAVINGS,ACTIVE,2022-03-06,38286.75
500559,102568,B020,SAVINGS,ACTIVE,2025-06-17,20038.58
500560,105955,B019,SALARY,ACTIVE,2019-06-04,8863.11
500561,100977,B016,SAVINGS,ACTIVE,2024-09-01,15715.51
500562,107110,B001,SAVINGS,ACTIVE,2019-09-29,88622.57
500563,104207,B004,SAVINGS,ACTIVE,2024-07-24,27710.46
500564,107889,B014,SAVINGS,ACTIVE,2023-11-04,39677.1
500565,102862,B001,SALARY,CLOSED,2023-04-17,93326.29
500566,103845,B008,SAVINGS,ACTIVE,2022-08-22,67570.96
500567,103597,B013,SALARY,ACTIVE,2021-04-16,15060.1
500568,106829,B013,SAVINGS,ACTIVE,2023-10-10,65438.73
500569,106607,B019,CURRENT,ACTIVE,2023-08-18,32372.91
500570,100449,B012,SAVINGS,ACTIVE,2023-10-31,10299.19
500571,108954,B007,SAVINGS,ACTIVE,2021-01-12,58652.68
500572,107706,B002,SAVINGS,ACTIVE,2025-12-13,76617.96
500573,108073,B011,SAVINGS,ACTIVE,2024-08-16,4623.37
500574,107626,B014,SAVINGS,ACTIVE,2019-03-22,8818.81
500575,103679,B018,SAVINGS,ACTIVE,2024-12-02,9979.37
500576,109717,B004,SAVINGS,ACTIVE,2021-03-20,241713.46
500577,107523,B020,SAVINGS,ACTIVE,2025-04-23,11607.78
500578,101800,B017,SAVINGS,ACTIVE,2023-09-02,3617.33
500579,102820,B013,SAVINGS,ACTIVE,2024-09-04,7031.05
500580,101318,B005,SALARY,ACTIVE,2024-05-26,63914.71
500581,107525,B005,CURRENT,ACTIVE,2019-04-14,13084.34
500582,109219,B008,SAVINGS,ACTIVE,2019-07-25,10561.38
500583,107593,B020,SALARY,ACTIVE,2020-02-07,4139.71
500584,103336,B017,SAVINGS,ACTIVE,2021-07-09,70878.69
500585,108820,B006,SAVINGS,ACTIVE,2020-12-23,70416.86
500586,106065,B005,SAVINGS,ACTIVE,2023-01-22,34413.82
500587,103852,B002,SAVINGS,ACTIVE,2019-11-21,9620.15
500588,109543,B013,SALARY,ACTIVE,2022-10-15,14182.97
500589,105018,B010,SALARY,ACTIVE,2020-04-27,13939.58
500590,106757,B001,SAVINGS,ACTIVE,2025-10-09,20215.19
500591,105802,B015,SAVINGS,ACTIVE,2019-12-05,11395.92
500592,102650,B002,SAVINGS,ACTIVE,2026-03-21,8699.92
500593,107234,B002,SAVINGS,ACTIVE,2022-04-29,26104.37
500594,101254,B019,SAVINGS,ACTIVE,2023-02-02,130899.9
500595,104410,B019,SAVINGS,ACTIVE,2025-01-24,7620.7
500596,103433,B002,SAVINGS,ACTIVE,2020-05-28,33451.22
500597,108555,B018,CURRENT,ACTIVE,2023-02-25,94377.09
500598,106668,B005,SAVINGS,ACTIVE,2022-08-17,31613.2
500599,103793,B011,SAVINGS,ACTIVE,2021-04-02,31047.79
500600,109499,B017,SAVINGS,CLOSED,2025-07-24,11026.51
500601,108722,B013,SAVINGS,ACTIVE,2025-04-14,65291.65
500602,100638,B012,SAVINGS,ACTIVE,2022-09-10,86656.78
500603,106204,B012,SAVINGS,ACTIVE,2024-06-04,117554.37
500604,104334,B006,SAVINGS,ACTIVE,2021-07-28,52260.79
500605,100541,B006,SAVINGS,ACTIVE,2023-01-15,17657.07
500606,108036,B005,SAVINGS,ACTIVE,2020-12-27,25283.81
500607,103141,B017,SALARY,ACTIVE,2023-08-17,9660.64
500608,108740,B006,SAVINGS,ACTIVE,2019-09-06,31961.16
500609,104270,B017,SALARY,ACTIVE,2026-02-10,37887.01
500610,108565,B007,SALARY,ACTIVE,2022-07-31,44327.42
500611,106690,B015,SALARY,ACTIVE,2023-07-29,116416.17
500612,107775,B007,SAVINGS,ACTIVE,2024-02-10,28588.18
500613,106134,B005,SALARY,ACTIVE,2024-07-29,12091.71
500614,101846,B010,SAVINGS,ACTIVE,2019-01-05,22310.55
500615,104883,B016,SAVINGS,ACTIVE,2021-12-30,38209.83
500616,103510,B008,SAVINGS,ACTIVE,2019-04-15,62455.29
500617,101874,B020,CURRENT,ACTIVE,2024-08-15,17597.42
500618,105882,B016,SAVINGS,ACTIVE,2021-09-01,17181.16
500619,106656,B007,CURRENT,ACTIVE,2020-09-30,53605.82
500620,101346,B017,SALARY,CLOSED,2020-12-05,11300.51
500621,109128,B014,SAVINGS,ACTIVE,2020-08-10,44288.43
500622,103918,B011,SAVINGS,ACTIVE,2026-05-09,71573.06
500623,104763,B008,CURRENT,ACTIVE,2022-03-07,27398.01
500624,102113,B001,SAVINGS,ACTIVE,2021-10-22,55754.85
500625,102046,B019,CURRENT,ACTIVE,2023-12-22,8455.64
500626,102966,B012,SAVINGS,ACTIVE,2022-10-08,20489.06
500627,101740,B019,SAVINGS,ACTIVE,2026-01-31,10078.17
500628,107942,B008,SAVINGS,ACTIVE,2025-09-22,48090.97
500629,102257,B018,SALARY,ACTIVE,2023-05-06,1752.67
500630,106850,B005,SALARY,ACTIVE,2024-01-20,64895.02
500631,102346,B015,SAVINGS,ACTIVE,2020-04-01,12981.84
500632,100056,B011,SAVINGS,ACTIVE,2024-04-13,11367.95
500633,104487,B012,SAVINGS,ACTIVE,2022-10-12,105831.49
500634,109351,B020,SALARY,ACTIVE,2022-03-28,22687.51
500635,101411,B007,SALARY,ACTIVE,2025-02-21,16154.92
500636,105257,B007,SAVINGS,ACTIVE,2021-08-04,37240.4
500637,105029,B013,SAVINGS,ACTIVE,2024-01-17,32428.64
500638,106547,B003,SAVINGS,ACTIVE,2025-08-11,23160.74
500639,104351,B016,CURRENT,ACTIVE,2024-07-06,86178.39
500640,106201,B003,SALARY,ACTIVE,2021-12-01,2249.76
500641,101515,B019,SAVINGS,ACTIVE,2023-03-04,8374.06
500642,100714,B007,SAVINGS,ACTIVE,2019-11-09,8628.46
500643,101898,B013,SAVINGS,ACTIVE,2023-01-07,155600.32
500644,108888,B012,SAVINGS,ACTIVE,2019-12-01,120928.36
500645,103450,B012,SAVINGS,ACTIVE,2021-09-21,31333.39
500646,106841,B003,SALARY,ACTIVE,2026-05-12,25364.89
500647,109264,B009,SAVINGS,ACTIVE,2025-07-04,18430.03
500648,102574,B016,SAVINGS,ACTIVE,2024-11-08,84011.27
500649,101522,B010,CURRENT,ACTIVE,2026-05-11,7220.46
500650,100857,B019,SAVINGS,ACTIVE,2023-02-25,71641.5
500651,107016,B013,SAVINGS,ACTIVE,2023-09-27,164327.5
500652,109933,B020,SALARY,ACTIVE,2023-08-18,33894.4
500653,104864,B015,CURRENT,ACTIVE,2020-02-16,37252.42
500654,109358,B012,CURRENT,ACTIVE,2020-08-16,31955.06
500655,105037,B003,SAVINGS,ACTIVE,2026-01-15,17034.7
500656,107229,B002,SAVINGS,CLOSED,2024-04-22,4460.6
500657,102428,B005,SALARY,ACTIVE,2019-06-23,31686.05
500658,105348,B017,SAVINGS,ACTIVE,2025-05-25,13369.45
500659,101317,B009,SAVINGS,ACTIVE,2023-01-04,10190.33
500660,105922,B018,SALARY,ACTIVE,2019-01-23,21432.04
500661,102576,B010,SAVINGS,ACTIVE,2022-12-31,59312.15
500662,104927,B006,SAVINGS,ACTIVE,2020-01-30,42837.72
500663,102959,B017,SAVINGS,ACTIVE,2021-08-25,40078.21
500664,108612,B012,SAVINGS,ACTIVE,2026-03-29,55664.0
500665,107701,B003,CURRENT,ACTIVE,2023-08-22,41581.57
500666,107402,B007,SAVINGS,ACTIVE,2026-02-14,71258.04
500667,107090,B003,SAVINGS,ACTIVE,2019-01-20,88445.42
500668,100695,B014,SAVINGS,ACTIVE,2024-07-23,71628.54
500669,103720,B015,SALARY,ACTIVE,2023-07-08,12400.09
500670,103275,B016,SAVINGS,ACTIVE,2019-05-11,66456.19
500671,101522,B006,CURRENT,ACTIVE,2025-03-26,16457.69
500672,107249,B007,SALARY,ACTIVE,2024-09-17,9332.91
500673,106811,B009,SAVINGS,ACTIVE,2024-04-16,13379.08
500674,109860,B001,SAVINGS,ACTIVE,2019-12-20,9987.08
500675,109617,B019,SAVINGS,ACTIVE,2022-09-10,69066.71
500676,107585,B008,SAVINGS,ACTIVE,2024-02-03,35566.02
500677,108397,B004,SALARY,ACTIVE,2021-05-19,87650.09
500678,104964,B005,SALARY,ACTIVE,2019-05-27,88086.89
500679,101889,B002,SAVINGS,ACTIVE,2022-05-21,23362.18
500680,107690,B009,SALARY,ACTIVE,2019-12-18,57036.62
500681,103970,B020,SAVINGS,ACTIVE,2019-04-22,5708.94
500682,107247,B020,SALARY,ACTIVE,2024-12-10,10383.34
500683,107127,B007,SAVINGS,ACTIVE,2023-10-05,5406.28
500684,107121,B001,CURRENT,ACTIVE,2023-01-07,9880.48
500685,103239,B003,SAVINGS,ACTIVE,2021-03-09,11378.94
500686,109468,B007,SAVINGS,ACTIVE,2020-08-20,15057.22
500687,109082,B013,SAVINGS,ACTIVE,2019-05-06,16214.52
500688,106171,B010,CURRENT,ACTIVE,2021-11-14,12310.51
500689,109794,B015,SAVINGS,ACTIVE,2026-01-28,8105.97
500690,105175,B010,CURRENT,ACTIVE,2023-04-25,78098.75
500691,109740,B012,SALARY,ACTIVE,2022-03-12,22510.47
500692,107430,B005,SAVINGS,ACTIVE,2019-12-02,48838.67
500693,104104,B010,SAVINGS,ACTIVE,2024-06-25,11943.33
500694,108864,B016,CURRENT,ACTIVE,2020-06-16,8487.49
500695,109445,B004,SAVINGS,ACTIVE,2019-08-29,83106.44
500696,106253,B006,SAVINGS,ACTIVE,2024-01-01,97068.3
500697,102944,B013,SAVINGS,ACTIVE,2024-09-04,35404.38
500698,100193,B004,SAVINGS,ACTIVE,2025-05-16,24167.59
500699,101863,B010,SAVINGS,ACTIVE,2020-12-11,156245.56
500700,100725,B018,SAVINGS,CLOSED,2021-11-09,89496.82
500701,108507,B006,SAVINGS,ACTIVE,2024-09-10,20737.02
500702,108319,B017,SAVINGS,ACTIVE,2025-07-04,9195.94
500703,105001,B010,SAVINGS,CLOSED,2025-01-30,130826.98
500704,105050,B012,SAVINGS,ACTIVE,2021-06-14,1811.33
500705,107561,B010,SAVINGS,ACTIVE,2023-05-31,24130.11
500706,109885,B005,SAVINGS,ACTIVE,2025-07-19,16283.26
500707,105908,B017,SAVINGS,ACTIVE,2020-11-10,12649.21
500708,102174,B019,SAVINGS,ACTIVE,2021-09-14,11056.61
500709,105080,B012,SAVINGS,ACTIVE,2026-05-04,23731.29
500710,107075,B006,SALARY,ACTIVE,2022-04-04,87022.3
500711,107012,B008,SALARY,ACTIVE,2019-05-31,10737.2
500712,104181,B010,SAVINGS,ACTIVE,2019-11-12,145693.7
500713,101471,B008,SAVINGS,ACTIVE,2024-03-12,18917.06
500714,100198,B019,SAVINGS,ACTIVE,2022-11-15,6284.78
500715,106723,B005,SAVINGS,ACTIVE,2026-02-28,11074.67
500716,103666,B016,SAVINGS,ACTIVE,2026-02-01,14697.84
500717,109677,B013,SAVINGS,ACTIVE,2022-03-04,15304.83
500718,101939,B010,SAVINGS,ACTIVE,2021-05-12,8019.79
500719,104983,B016,SAVINGS,ACTIVE,2023-05-13,52946.37
500720,105432,B010,SAVINGS,ACTIVE,2024-02-03,51977.05
500721,100218,B004,SAVINGS,ACTIVE,2019-11-06,22191.09
500722,108683,B006,SAVINGS,ACTIVE,2025-11-11,7673.11
500723,103060,B016,SAVINGS,ACTIVE,2024-06-29,13145.42
500724,109923,B016,SAVINGS,ACTIVE,2024-01-03,27343.92
500725,102254,B014,SAVINGS,ACTIVE,2026-04-22,6278.6
500726,105507,B019,SAVINGS,ACTIVE,2022-12-22,6409.69
500727,108099,B015,SALARY,ACTIVE,2022-05-02,19083.75
500728,109296,B018,SALARY,ACTIVE,2026-04-10,4875.15
500729,101479,B006,SAVINGS,ACTIVE,2024-06-17,55835.79
500730,108720,B010,SALARY,ACTIVE,2020-05-19,31011.69
500731,106451,B014,SAVINGS,ACTIVE,2019-10-15,114944.3
500732,101966,B020,SALARY,ACTIVE,2019-03-19,6730.2
500733,104058,B015,SAVINGS,ACTIVE,2019-05-04,12434.49
500734,100270,B001,SAVINGS,CLOSED,2023-02-25,62138.59
500735,109654,B015,CURRENT,ACTIVE,2019-10-12,62007.46
500736,108597,B007,SAVINGS,ACTIVE,2021-01-22,4616.61
500737,102387,B003,SAVINGS,ACTIVE,2023-05-05,142366.07
500738,105736,B016,SALARY,ACTIVE,2023-09-03,11183.0
500739,106054,B015,SAVINGS,ACTIVE,2023-03-06,123711.3
500740,107769,B020,SAVINGS,ACTIVE,2019-03-04,20360.96
500741,104587,B011,SALARY,ACTIVE,2020-01-12,70029.74
500742,106451,B020,SAVINGS,ACTIVE,2020-11-20,2623.22
500743,105728,B015,SAVINGS,ACTIVE,2023-04-05,2141128.05
500744,102269,B011,SALARY,ACTIVE,2024-04-05,26447.09
500745,107741,B020,SAVINGS,ACTIVE,2025-08-20,113788.63
500746,104520,B020,SAVINGS,ACTIVE,2025-11-09,29399.53
500747,102442,B015,SAVINGS,CLOSED,2021-04-12,40707.56
500748,103514,B013,SAVINGS,ACTIVE,2021-07-23,81392.66
500749,107961,B004,SAVINGS,ACTIVE,2024-03-29,185160.3
500750,106948,B015,SALARY,ACTIVE,2020-04-04,26893.16
500751,109521,B009,CURRENT,ACTIVE,2024-02-01,157007.12
500752,100562,B011,SAVINGS,ACTIVE,2023-01-12,27690.66
500753,104445,B005,SALARY,ACTIVE,2023-02-11,52574.59
500754,104470,B006,SAVINGS,ACTIVE,2020-11-26,34711.05
500755,105507,B003,SALARY,ACTIVE,2022-05-11,33789.8
500756,102447,B004,SAVINGS,ACTIVE,2024-04-20,21268.41
500757,106083,B007,SALARY,ACTIVE,2019-08-29,19074.63
500758,107074,B013,SALARY,ACTIVE,2019-08-01,22456.32
500759,100652,B008,SALARY,BLOCKED,2019-04-23,78329.61
500760,104647,B018,SAVINGS,ACTIVE,2020-08-10,101271.76
500761,108809,B014,SAVINGS,ACTIVE,2019-05-26,3047.11
500762,107007,B013,CURRENT,ACTIVE,2023-05-18,17155.29
500763,104535,B011,SAVINGS,ACTIVE,2020-02-29,3986.56
500764,107937,B012,CURRENT,ACTIVE,2020-04-02,33124.61
500765,108458,B012,SAVINGS,ACTIVE,2021-06-03,6463.81
500766,107685,B009,SAVINGS,ACTIVE,2020-11-21,6895.35
500767,109975,B009,SAVINGS,ACTIVE,2021-03-27,18878.89
500768,109237,B008,SALARY,ACTIVE,2023-12-30,5040.02
500769,101806,B013,SAVINGS,ACTIVE,2025-03-08,49982.78
500770,100987,B019,SAVINGS,ACTIVE,2022-07-14,33501.28
500771,102055,B010,CURRENT,ACTIVE,2023-12-26,12038.27
500772,100828,B002,SALARY,ACTIVE,2021-05-20,44927.92
500773,106121,B016,SAVINGS,ACTIVE,2025-05-25,16847.2
500774,102328,B012,SAVINGS,ACTIVE,2019-07-19,29389.38
500775,106000,B002,SAVINGS,ACTIVE,2024-06-25,474786.7
500776,104545,B003,SALARY,ACTIVE,2024-04-22,20353.7
500777,102627,B017,SAVINGS,ACTIVE,2020-10-13,29934.42
500778,104994,B012,SAVINGS,ACTIVE,2024-08-02,61039.4
500779,107226,B009,SAVINGS,BLOCKED,2022-07-24,637746.6
500780,108962,B008,CURRENT,ACTIVE,2019-08-10,13582.5
500781,107945,B018,SAVINGS,ACTIVE,2022-06-28,17439.4
500782,109878,B002,SAVINGS,ACTIVE,2019-10-17,49573.12
500783,104242,B008,SAVINGS,ACTIVE,2021-11-03,16252.38
500784,103385,B002,SAVINGS,ACTIVE,2021-11-05,35342.58
500785,107310,B018,SAVINGS,ACTIVE,2026-03-05,230569.23
500786,109504,B016,SAVINGS,ACTIVE,2021-01-24,20410.02
500787,101210,B006,SAVINGS,ACTIVE,2020-05-15,16357.4
500788,102547,B001,CURRENT,ACTIVE,2025-11-11,195472.77
500789,100457,B004,SAVINGS,ACTIVE,2022-10-16,16038.99
500790,101843,B020,SAVINGS,ACTIVE,2025-01-27,37722.16
500791,103644,B019,SAVINGS,ACTIVE,2019-12-21,3306.6
500792,106915,B007,SAVINGS,ACTIVE,2022-02-23,55261.27
500793,106350,B006,SALARY,ACTIVE,2022-07-22,35602.93
500794,103785,B020,SAVINGS,ACTIVE,2024-08-13,5261.51
500795,103536,B020,SAVINGS,ACTIVE,2025-09-28,25707.91
500796,107988,B009,SALARY,BLOCKED,2021-04-05,76845.2
500797,108157,B020,SALARY,ACTIVE,2024-05-01,14677.42
500798,109062,B016,SAVINGS,ACTIVE,2025-12-08,15168.88
500799,105598,B004,SAVINGS,ACTIVE,2019-10-29,96888.2
500800,105705,B004,SAVINGS,ACTIVE,2020-09-12,24950.62
500801,102202,B005,SAVINGS,ACTIVE,2021-09-11,57211.3
500802,108718,B005,SAVINGS,ACTIVE,2025-03-19,105730.66
500803,109263,B008,SAVINGS,ACTIVE,2023-10-03,10567.39
500804,103157,B013,CURRENT,ACTIVE,2022-03-18,11136.97
500805,102878,B002,SAVINGS,ACTIVE,2024-05-05,39896.25
500806,100660,B019,SALARY,ACTIVE,2021-05-01,11092.65
500807,107546,B005,SAVINGS,ACTIVE,2022-03-19,26685.04
500808,105483,B019,SALARY,ACTIVE,2024-07-07,39561.97
