customer_id,customer_name,customer_segment,city,state,date_of_birth,onboarding_date,customer_status
100282,Customer_00282,RETAIL,Bangalore,Karnataka,2002-03-08,2021-10-11,ACTIVE
100283,Customer_00283,BUSINESS,Hyderabad,Telangana,2004-08-26,2023-09-01,ACTIVE
100284,Customer_00284,RETAIL,Bangalore,Karnataka,2017-12-20,2020-01-16,ACTIVE
100285,Customer_00285,RETAIL,Bangalore,Karnataka,2005-11-27,2025-06-21,ACTIVE
100286,Customer_00286,RETAIL,Ahmedabad,Gujarat,1981-01-24,2023-09-25,ACTIVE
100287,Customer_00287,PREMIUM,Pune,Maharashtra,1988-04-18,2021-02-26,ACTIVE
100288,Customer_00288,RETAIL,Chennai,Tamil Nadu,1997-08-19,2025-05-16,ACTIVE
100289,Customer_00289,RETAIL,Chennai,Tamil Nadu,1998-07-27,2026-07-02,ACTIVE
100290,Customer_00290,RETAIL,Bangalore,Karnataka,1994-01-01,2020-06-13,ACTIVE
100291,Customer_00291,RETAIL,Kolkata,West Bengal,1986-09-26,2025-07-22,ACTIVE
100292,Customer_00292,RETAIL,Delhi,Delhi,1983-07-15,2024-11-02,INACTIVE
100293,Customer_00293,PREMIUM,Ahmedabad,Gujarat,1985-02-12,2022-04-30,ACTIVE
100294,Customer_00294,PREMIUM,Delhi,Delhi,2018-03-18,2024-03-02,ACTIVE
100295,Customer_00295,PREMIUM,Chennai,Tamil Nadu,1995-05-30,2025-02-27,ACTIVE
100296,Customer_00296,RETAIL,Chennai,Tamil Nadu,2018-08-25,2023-02-24,ACTIVE
100297,Customer_00297,BUSINESS,Kolkata,West Bengal,1992-12-01,2024-05-18,ACTIVE
100298,Customer_00298,RETAIL,Bangalore,Karnataka,1991-12-16,2020-04-26,ACTIVE
100299,Customer_00299,RETAIL,Delhi,Delhi,1999-04-09,2026-01-29,ACTIVE
100300,Customer_00300,RETAIL,Mumbai,Maharashtra,2018-01-16,2026-01-25,ACTIVE
100301,Customer_00301,RETAIL,Delhi,Delhi,2002-04-17,2021-05-19,ACTIVE
100302,Customer_00302,RETAIL,Kolkata,West Bengal,1980-08-10,2023-02-19,ACTIVE
100303,Customer_00303,PREMIUM,Mumbai,Maharashtra,1990-04-25,2021-07-26,ACTIVE
100304,Customer_00304,RETAIL,Ahmedabad,Gujarat,2019-06-13,2022-08-17,ACTIVE
100305,Customer_00305,RETAIL,Chennai,Tamil Nadu,1985-07-06,2021-10-22,ACTIVE
100306,Customer_00306,RETAIL,Pune,Maharashtra,2013-06-29,2025-08-29,ACTIVE
100307,Customer_00307,BUSINESS,Delhi,Delhi,2017-04-20,2024-07-25,ACTIVE
100308,Customer_00308,RETAIL,Chennai,Tamil Nadu,1987-12-19,2025-07-22,ACTIVE
100309,Customer_00309,RETAIL,Delhi,Delhi,2002-02-13,2025-03-17,ACTIVE
100310,Customer_00310,RETAIL,Mumbai,Maharashtra,2003-10-15,2024-10-11,INACTIVE
100311,Customer_00311,RETAIL,Hyderabad,Telangana,2011-10-07,2021-02-03,INACTIVE
100312,Customer_00312,RETAIL,Hyderabad,Telangana,2011-12-13,2025-06-13,ACTIVE
100313,Customer_00313,RETAIL,Mumbai,Maharashtra,1981-08-19,2025-02-22,ACTIVE
100314,Customer_00314,RETAIL,Delhi,Delhi,1992-04-11,2020-10-25,ACTIVE
100315,Customer_00315,RETAIL,Pune,Maharashtra,2017-10-09,2020-07-29,ACTIVE
100316,Customer_00316,RETAIL,Hyderabad,Telangana,1993-09-10,2024-12-31,ACTIVE
100317,Customer_00317,RETAIL,Hyderabad,Telangana,1989-04-07,2022-07-25,ACTIVE
100318,Customer_00318,BUSINESS,Hyderabad,Telangana,2004-12-29,2022-02-26,ACTIVE
100319,Customer_00319,RETAIL,Ahmedabad,Gujarat,1987-03-09,2022-08-09,ACTIVE
100320,Customer_00320,RETAIL,Kolkata,West Bengal,1985-03-16,2025-09-12,ACTIVE
100321,Customer_00321,RETAIL,Delhi,Delhi,2011-12-08,2022-05-22,ACTIVE
100322,Customer_00322,RETAIL,Mumbai,Maharashtra,1984-01-08,2022-06-07,ACTIVE
100323,Customer_00323,PREMIUM,Chennai,Tamil Nadu,2015-10-05,2022-08-16,ACTIVE
100324,Customer_00324,RETAIL,Ahmedabad,Gujarat,1989-06-04,2020-05-10,ACTIVE
100325,Customer_00325,RETAIL,Ahmedabad,Gujarat,1983-07-20,2020-03-30,ACTIVE
100326,Customer_00326,RETAIL,Pune,Maharashtra,2009-08-09,2022-09-21,ACTIVE
100327,Customer_00327,RETAIL,Pune,Maharashtra,1986-06-01,2020-02-10,ACTIVE
100328,Customer_00328,BUSINESS,Mumbai,Maharashtra,1994-03-21,2024-12-21,ACTIVE
100329,Customer_00329,RETAIL,Pune,Maharashtra,1993-08-02,2022-10-15,ACTIVE
100330,Customer_00330,RETAIL,Chennai,Tamil Nadu,2000-01-01,2023-04-17,ACTIVE
100331,Customer_00331,PREMIUM,Chennai,Tamil Nadu,1998-08-09,2022-03-17,ACTIVE
100332,Customer_00332,PREMIUM,Delhi,Delhi,1987-03-11,2025-01-06,ACTIVE
100333,Customer_00333,RETAIL,Delhi,Delhi,1988-10-20,2022-10-23,INACTIVE
100334,Customer_00334,RETAIL,Kolkata,West Bengal,1987-02-19,2020-03-25,ACTIVE
100335,Customer_00335,RETAIL,Bangalore,Karnataka,1981-06-11,2023-03-17,ACTIVE
100336,Customer_00336,PREMIUM,Kolkata,West Bengal,2005-11-16,2021-03-01,ACTIVE
100337,Customer_00337,PREMIUM,Ahmedabad,Gujarat,1998-07-01,2023-11-29,ACTIVE
100338,Customer_00338,PREMIUM,Delhi,Delhi,1983-08-13,2023-09-14,ACTIVE
100339,Customer_00339,PREMIUM,Pune,Maharashtra,1992-10-08,2023-02-12,ACTIVE
100340,Customer_00340,RETAIL,Ahmedabad,Gujarat,2006-08-04,2022-07-13,ACTIVE
100341,Customer_00341,RETAIL,Hyderabad,Telangana,1990-11-16,2023-12-01,ACTIVE
100342,Customer_00342,RETAIL,Delhi,Delhi,1995-08-15,2024-06-20,ACTIVE
100343,Customer_00343,PREMIUM,Chennai,Tamil Nadu,2009-09-16,2025-10-09,ACTIVE
100344,Customer_00344,RETAIL,Chennai,Tamil Nadu,2006-09-25,2026-04-29,ACTIVE
100345,Customer_00345,RETAIL,Ahmedabad,Gujarat,2007-12-10,2020-07-18,ACTIVE
100346,Customer_00346,RETAIL,Delhi,Delhi,1994-11-03,2024-05-02,ACTIVE
100347,Customer_00347,PREMIUM,Ahmedabad,Gujarat,1999-01-15,2020-07-22,ACTIVE
100348,Customer_00348,PREMIUM,Ahmedabad,Gujarat,2013-11-28,2022-09-28,INACTIVE
100349,Customer_00349,PREMIUM,Pune,Maharashtra,2014-12-27,2024-11-14,ACTIVE
100350,Customer_00350,RETAIL,Pune,Maharashtra,1981-06-12,2023-07-25,ACTIVE
100351,Customer_00351,BUSINESS,Chennai,Tamil Nadu,2013-07-31,2025-04-22,ACTIVE
100352,Customer_00352,PREMIUM,Mumbai,Maharashtra,2015-11-07,2025-12-30,ACTIVE
100353,Customer_00353,PREMIUM,Delhi,Delhi,2017-11-14,2026-05-26,ACTIVE
100354,Customer_00354,PREMIUM,Bangalore,Karnataka,1990-03-13,2024-06-03,ACTIVE
100355,Customer_00355,BUSINESS,Ahmedabad,Gujarat,1999-10-02,2024-06-04,ACTIVE
100356,Customer_00356,BUSINESS,Ahmedabad,Gujarat,1980-11-29,2025-04-11,INACTIVE
100357,Customer_00357,RETAIL,Pune,Maharashtra,1983-09-03,2021-07-13,ACTIVE
100358,Customer_00358,RETAIL,Ahmedabad,Gujarat,2002-04-06,2021-12-24,ACTIVE
100359,Customer_00359,RETAIL,Mumbai,Maharashtra,1987-08-17,2022-03-30,ACTIVE
100360,Customer_00360,PREMIUM,Hyderabad,Telangana,1988-05-18,2024-11-21,ACTIVE
100361,Customer_00361,RETAIL,Kolkata,West Bengal,1991-05-10,2022-04-22,ACTIVE
100362,Customer_00362,RETAIL,Ahmedabad,Gujarat,1998-01-09,2020-11-30,ACTIVE
100363,Customer_00363,RETAIL,Pune,Maharashtra,1985-06-12,2025-03-31,ACTIVE
100364,Customer_00364,BUSINESS,Ahmedabad,Gujarat,2012-02-11,2024-12-04,ACTIVE
100365,Customer_00365,PREMIUM,Mumbai,Maharashtra,2006-08-07,2023-11-27,ACTIVE
100366,Customer_00366,BUSINESS,Chennai,Tamil Nadu,2011-09-03,2025-10-16,ACTIVE
100367,Customer_00367,RETAIL,Bangalore,Karnataka,2017-03-13,2025-03-15,ACTIVE
100368,Customer_00368,PREMIUM,Delhi,Delhi,2003-10-27,2025-11-30,ACTIVE
100369,Customer_00369,PREMIUM,Mumbai,Maharashtra,1994-01-07,2021-09-15,ACTIVE
100370,Customer_00370,RETAIL,Kolkata,West Bengal,2019-04-29,2020-10-06,INACTIVE
100371,Customer_00371,RETAIL,Delhi,Delhi,2002-05-26,2022-03-30,ACTIVE
100372,Customer_00372,BUSINESS,Hyderabad,Telangana,1998-03-18,2025-06-14,ACTIVE
100373,Customer_00373,RETAIL,Bangalore,Karnataka,1996-04-01,2026-01-28,ACTIVE
100374,Customer_00374,RETAIL,Delhi,Delhi,1980-10-12,2020-09-20,ACTIVE
100375,Customer_00375,PREMIUM,Ahmedabad,Gujarat,2018-06-03,2025-08-15,ACTIVE
100376,Customer_00376,PREMIUM,Mumbai,Maharashtra,2012-10-25,2023-02-22,ACTIVE
100377,Customer_00377,RETAIL,Hyderabad,Telangana,2007-11-22,2025-05-17,ACTIVE
100378,Customer_00378,PREMIUM,Hyderabad,Telangana,1988-04-02,2024-06-26,INACTIVE
100379,Customer_00379,RETAIL,Bangalore,Karnataka,2017-04-14,2020-05-24,ACTIVE
100380,Customer_00380,PREMIUM,Delhi,Delhi,1986-05-27,2023-03-08,ACTIVE
100381,Customer_00381,RETAIL,Mumbai,Maharashtra,1989-01-31,2020-08-01,INACTIVE
100382,Customer_00382,PREMIUM,Ahmedabad,Gujarat,1982-01-15,2022-03-26,ACTIVE
100383,Customer_00383,PREMIUM,Ahmedabad,Gujarat,1990-12-31,2024-12-23,ACTIVE
100384,Customer_00384,RETAIL,Pune,Maharashtra,1992-08-18,2024-06-29,ACTIVE
100385,Customer_00385,RETAIL,Mumbai,Maharashtra,2011-10-23,2024-08-18,ACTIVE
100386,Customer_00386,PREMIUM,Mumbai,Maharashtra,1992-07-23,2024-05-05,ACTIVE
100387,Customer_00387,RETAIL,Mumbai,Maharashtra,2018-05-31,2020-02-05,ACTIVE
100388,Customer_00388,RETAIL,Kolkata,West Bengal,1991-08-07,2023-10-30,ACTIVE
100389,Customer_00389,RETAIL,Ahmedabad,Gujarat,2000-09-15,2023-03-10,ACTIVE
100390,Customer_00390,BUSINESS,Pune,Maharashtra,2003-07-11,2023-06-22,ACTIVE
100391,Customer_00391,RETAIL,Hyderabad,Telangana,2013-03-19,2021-05-25,ACTIVE
100392,Customer_00392,RETAIL,Pune,Maharashtra,2010-01-11,2024-08-20,ACTIVE
100393,Customer_00393,BUSINESS,Delhi,Delhi,2014-10-17,2023-12-29,ACTIVE
100394,Customer_00394,RETAIL,Chennai,Tamil Nadu,2017-09-04,2022-08-25,ACTIVE
100395,Customer_00395,RETAIL,Hyderabad,Telangana,1983-12-27,2020-05-15,ACTIVE
100396,Customer_00396,RETAIL,Kolkata,West Bengal,1983-01-10,2020-06-14,ACTIVE
100397,Customer_00397,RETAIL,Mumbai,Maharashtra,1997-08-11,2022-05-11,ACTIVE
100398,Customer_00398,RETAIL,Pune,Maharashtra,1985-05-04,2023-07-13,ACTIVE
100399,Customer_00399,PREMIUM,Delhi,Delhi,1999-06-08,2026-07-20,ACTIVE
100400,Customer_00400,RETAIL,Delhi,Delhi,2003-05-22,2024-10-02,ACTIVE
100401,Customer_00401,PREMIUM,Ahmedabad,Gujarat,1990-07-07,2023-03-10,ACTIVE
100402,Customer_00402,RETAIL,Kolkata,West Bengal,1983-03-13,2021-12-18,ACTIVE
100403,Customer_00403,RETAIL,Delhi,Delhi,2018-10-11,2021-02-08,ACTIVE
100404,Customer_00404,RETAIL,Ahmedabad,Gujarat,1994-05-23,2020-12-03,ACTIVE
100405,Customer_00405,RETAIL,Bangalore,Karnataka,2013-08-16,2020-06-21,ACTIVE
100406,Customer_00406,PREMIUM,Chennai,Tamil Nadu,2004-10-24,2025-12-28,ACTIVE
100407,Customer_00407,RETAIL,Bangalore,Karnataka,2006-05-11,2020-02-08,ACTIVE
100408,Customer_00408,RETAIL,Pune,Maharashtra,2011-03-22,2025-09-03,ACTIVE
100409,Customer_00409,RETAIL,Ahmedabad,Gujarat,1990-01-20,2023-11-01,ACTIVE
100410,Customer_00410,PREMIUM,Mumbai,Maharashtra,1988-02-06,2024-01-24,INACTIVE
100411,Customer_00411,RETAIL,Pune,Maharashtra,2020-02-06,2026-04-19,ACTIVE
100412,Customer_00412,PREMIUM,Pune,Maharashtra,2006-08-06,2025-03-02,ACTIVE
100413,Customer_00413,RETAIL,Delhi,Delhi,1991-03-02,2020-12-19,ACTIVE
100414,Customer_00414,RETAIL,Pune,Maharashtra,2005-09-09,2026-05-14,ACTIVE
100415,Customer_00415,PREMIUM,Mumbai,Maharashtra,1995-05-02,2021-02-26,ACTIVE
100416,Customer_00416,RETAIL,Hyderabad,Telangana,2014-06-20,2023-09-28,ACTIVE
100417,Customer_00417,RETAIL,Ahmedabad,Gujarat,2000-01-14,2024-03-17,ACTIVE
100418,Customer_00418,BUSINESS,Mumbai,Maharashtra,1992-01-19,2021-08-09,ACTIVE
100419,Customer_00419,RETAIL,Delhi,Delhi,2007-07-08,2024-02-21,ACTIVE
100420,Customer_00420,RETAIL,Chennai,Tamil Nadu,2009-12-20,2024-03-13,ACTIVE
100421,Customer_00421,RETAIL,Ahmedabad,Gujarat,1994-06-20,2026-06-09,ACTIVE
100422,Customer_00422,RETAIL,Hyderabad,Telangana,2010-01-17,2026-01-04,ACTIVE
100423,Customer_00423,PREMIUM,Kolkata,West Bengal,1988-10-12,2022-08-17,ACTIVE
100424,Customer_00424,RETAIL,Chennai,Tamil Nadu,1988-12-26,2024-07-14,ACTIVE
100425,Customer_00425,BUSINESS,Bangalore,Karnataka,2013-02-08,2025-05-24,ACTIVE
100426,Customer_00426,RETAIL,Pune,Maharashtra,2004-09-03,2020-03-03,ACTIVE
100427,Customer_00427,BUSINESS,Kolkata,West Bengal,1980-08-10,2024-07-01,ACTIVE
100428,Customer_00428,PREMIUM,Kolkata,West Bengal,2006-11-22,2026-01-10,ACTIVE
100429,Customer_00429,BUSINESS,Mumbai,Maharashtra,1991-09-22,2020-10-15,ACTIVE
100430,Customer_00430,RETAIL,Hyderabad,Telangana,1990-06-08,2024-12-13,ACTIVE
100431,Customer_00431,RETAIL,Mumbai,Maharashtra,1996-07-31,2020-05-24,ACTIVE
100432,Customer_00432,RETAIL,Hyderabad,Telangana,1997-09-19,2022-08-22,ACTIVE
100433,Customer_00433,PREMIUM,Kolkata,West Bengal,2015-10-16,2025-05-20,ACTIVE
100434,Customer_00434,RETAIL,Pune,Maharashtra,1997-01-22,2026-06-27,ACTIVE
100435,Customer_00435,PREMIUM,Bangalore,Karnataka,1991-05-08,2024-10-12,ACTIVE
100436,Customer_00436,RETAIL,Mumbai,Maharashtra,2010-12-06,2024-09-28,INACTIVE
100437,Customer_00437,PREMIUM,Chennai,Tamil Nadu,2001-06-14,2021-09-13,ACTIVE
100438,Customer_00438,RETAIL,Ahmedabad,Gujarat,1979-03-12,2025-06-04,ACTIVE
100439,Customer_00439,BUSINESS,Mumbai,Maharashtra,2005-02-15,2024-04-30,ACTIVE
100440,Customer_00440,RETAIL,Bangalore,Karnataka,1999-09-28,2026-03-13,ACTIVE
100441,Customer_00441,RETAIL,Ahmedabad,Gujarat,2002-10-06,2023-12-17,ACTIVE
100442,Customer_00442,PREMIUM,Delhi,Delhi,1986-09-26,2020-04-04,ACTIVE
100443,Customer_00443,PREMIUM,Pune,Maharashtra,1998-10-23,2023-05-11,ACTIVE
100444,Customer_00444,PREMIUM,Bangalore,Karnataka,2005-09-23,2025-02-01,ACTIVE
100445,Customer_00445,BUSINESS,Chennai,Tamil Nadu,2006-12-19,2025-03-06,ACTIVE
100446,Customer_00446,RETAIL,Hyderabad,Telangana,2007-02-08,2022-07-16,ACTIVE
100447,Customer_00447,PREMIUM,Delhi,Delhi,2020-02-18,2021-02-14,ACTIVE
100448,Customer_00448,RETAIL,Ahmedabad,Gujarat,1999-09-29,2025-09-16,ACTIVE
100449,Customer_00449,RETAIL,Chennai,Tamil Nadu,1996-10-26,2025-05-29,ACTIVE
100450,Customer_00450,RETAIL,Delhi,Delhi,2001-06-04,2025-10-10,ACTIVE
100451,Customer_00451,RETAIL,Ahmedabad,Gujarat,1992-09-03,2024-05-28,ACTIVE
100452,Customer_00452,RETAIL,Ahmedabad,Gujarat,1992-02-07,2025-06-11,ACTIVE
100453,Customer_00453,PREMIUM,Bangalore,Karnataka,2007-07-05,2022-08-24,ACTIVE
100454,Customer_00454,RETAIL,Mumbai,Maharashtra,1992-01-12,2025-02-13,ACTIVE
100455,Customer_00455,BUSINESS,Chennai,Tamil Nadu,2009-12-03,2023-03-17,ACTIVE
100456,Customer_00456,RETAIL,Chennai,Tamil Nadu,2009-10-06,2025-03-21,ACTIVE
100457,Customer_00457,RETAIL,Pune,Maharashtra,2018-04-27,2020-12-17,ACTIVE
100458,Customer_00458,RETAIL,Hyderabad,Telangana,1984-07-28,2021-12-12,ACTIVE
100459,Customer_00459,RETAIL,Kolkata,West Bengal,1994-01-31,2021-05-29,ACTIVE
100460,Customer_00460,RETAIL,Mumbai,Maharashtra,2010-11-06,2022-09-02,INACTIVE
100461,Customer_00461,PREMIUM,Hyderabad,Telangana,1996-10-15,2025-05-08,ACTIVE
100462,Customer_00462,RETAIL,Pune,Maharashtra,2006-01-24,2020-10-03,ACTIVE
100463,Customer_00463,RETAIL,Hyderabad,Telangana,2009-05-12,2024-10-19,ACTIVE
100464,Customer_00464,PREMIUM,Bangalore,Karnataka,2015-06-28,2025-06-16,ACTIVE
100465,Customer_00465,RETAIL,Mumbai,Maharashtra,1988-06-13,2024-05-29,ACTIVE
100466,Customer_00466,PREMIUM,Ahmedabad,Gujarat,1989-11-06,2024-03-30,ACTIVE
100467,Customer_00467,PREMIUM,Pune,Maharashtra,1998-07-03,2020-11-28,INACTIVE
100468,Customer_00468,RETAIL,Chennai,Tamil Nadu,1999-12-14,2024-01-10,ACTIVE
100469,Customer_00469,RETAIL,Pune,Maharashtra,2016-05-01,2021-06-27,ACTIVE
100470,Customer_00470,RETAIL,Ahmedabad,Gujarat,1980-10-06,2021-08-13,ACTIVE
100471,Customer_00471,RETAIL,Hyderabad,Telangana,1989-03-28,2025-08-29,ACTIVE
100472,Customer_00472,RETAIL,Kolkata,West Bengal,2016-08-21,2024-01-16,ACTIVE
100473,Customer_00473,BUSINESS,Bangalore,Karnataka,2004-05-28,2026-07-12,ACTIVE
100474,Customer_00474,RETAIL,Bangalore,Karnataka,2006-11-25,2022-12-26,ACTIVE
100475,Customer_00475,PREMIUM,Hyderabad,Telangana,1989-06-02,2022-05-08,INACTIVE
100476,Customer_00476,RETAIL,Kolkata,West Bengal,2004-09-29,2026-07-16,ACTIVE
100477,Customer_00477,RETAIL,Kolkata,West Bengal,1994-05-09,2024-02-03,ACTIVE
100478,Customer_00478,RETAIL,Mumbai,Maharashtra,2009-04-03,2025-09-02,ACTIVE
100479,Customer_00479,RETAIL,Hyderabad,Telangana,1982-11-19,2020-04-16,ACTIVE
100480,Customer_00480,BUSINESS,Mumbai,Maharashtra,1990-11-03,2023-06-16,ACTIVE
100481,Customer_00481,RETAIL,Delhi,Delhi,2005-08-21,2025-05-14,ACTIVE
100482,Customer_00482,RETAIL,Kolkata,West Bengal,2003-12-18,2025-04-24,ACTIVE
100483,Customer_00483,RETAIL,Delhi,Delhi,2013-09-04,2024-09-12,ACTIVE
100484,Customer_00484,RETAIL,Kolkata,West Bengal,2012-01-21,2021-01-29,ACTIVE
100485,Customer_00485,PREMIUM,Bangalore,Karnataka,1979-10-04,2023-08-05,ACTIVE
100486,Customer_00486,BUSINESS,Pune,Maharashtra,1982-11-15,2020-08-31,ACTIVE
100487,Customer_00487,PREMIUM,Delhi,Delhi,1993-09-18,2025-04-08,ACTIVE
100488,Customer_00488,RETAIL,Chennai,Tamil Nadu,2018-07-17,2024-02-22,ACTIVE
100489,Customer_00489,RETAIL,Kolkata,West Bengal,1998-10-05,2021-04-10,ACTIVE
100490,Customer_00490,PREMIUM,Chennai,Tamil Nadu,2015-10-17,2024-10-10,ACTIVE
100491,Customer_00491,RETAIL,Ahmedabad,Gujarat,1981-08-06,2024-09-22,ACTIVE
100492,Customer_00492,PREMIUM,Kolkata,West Bengal,2018-09-18,2020-05-07,ACTIVE
100493,Customer_00493,RETAIL,Kolkata,West Bengal,1981-09-03,2020-08-02,INACTIVE
100494,Customer_00494,RETAIL,Chennai,Tamil Nadu,2012-05-12,2021-04-27,ACTIVE
100495,Customer_00495,PREMIUM,Delhi,Delhi,2015-03-06,2020-06-17,ACTIVE
100496,Customer_00496,RETAIL,Bangalore,Karnataka,1991-04-02,2023-07-13,ACTIVE
100497,Customer_00497,BUSINESS,Mumbai,Maharashtra,1991-07-09,2025-10-12,ACTIVE
100498,Customer_00498,RETAIL,Delhi,Delhi,2003-01-18,2020-05-30,INACTIVE
100499,Customer_00499,RETAIL,Ahmedabad,Gujarat,2008-10-25,2024-01-14,ACTIVE
100500,Customer_00500,RETAIL,Bangalore,Karnataka,1984-02-06,2022-10-14,ACTIVE
100501,Customer_00501,RETAIL,Mumbai,Maharashtra,1988-11-22,2025-06-30,INACTIVE
100502,Customer_00502,RETAIL,Hyderabad,Telangana,2010-02-19,2023-03-02,ACTIVE
100503,Customer_00503,RETAIL,Ahmedabad,Gujarat,2012-04-29,2024-05-23,ACTIVE
100504,Customer_00504,RETAIL,Kolkata,West Bengal,1985-06-22,2026-01-21,ACTIVE
100505,Customer_00505,PREMIUM,Delhi,Delhi,2015-09-13,2020-11-22,ACTIVE
100506,Customer_00506,RETAIL,Bangalore,Karnataka,2014-10-06,2022-01-27,ACTIVE
100507,Customer_00507,RETAIL,Chennai,Tamil Nadu,2014-10-23,2021-10-09,ACTIVE
100508,Customer_00508,RETAIL,Pune,Maharashtra,1989-01-16,2021-02-08,ACTIVE
100509,Customer_00509,PREMIUM,Delhi,Delhi,2006-08-24,2024-04-03,ACTIVE
100510,Customer_00510,RETAIL,Pune,Maharashtra,1985-10-02,2020-01-19,ACTIVE
100511,Customer_00511,RETAIL,Ahmedabad,Gujarat,1987-03-26,2022-07-15,ACTIVE
100512,Customer_00512,RETAIL,Hyderabad,Telangana,1982-01-28,2020-10-18,ACTIVE
100513,Customer_00513,RETAIL,Kolkata,West Bengal,1999-06-01,2024-01-16,ACTIVE
100514,Customer_00514,RETAIL,Kolkata,West Bengal,2008-05-18,2024-12-07,ACTIVE
100515,Customer_00515,RETAIL,Ahmedabad,Gujarat,1987-04-30,2023-01-25,ACTIVE
100516,Customer_00516,BUSINESS,Mumbai,Maharashtra,1986-10-24,2022-12-03,ACTIVE
100517,Customer_00517,RETAIL,Ahmedabad,Gujarat,1990-07-16,2022-12-15,ACTIVE
100518,Customer_00518,RETAIL,Mumbai,Maharashtra,1987-04-14,2021-04-21,INACTIVE
100519,Customer_00519,RETAIL,Bangalore,Karnataka,2013-05-15,2022-06-20,ACTIVE
100520,Customer_00520,RETAIL,Chennai,Tamil Nadu,1986-02-18,2026-02-17,ACTIVE
100521,Customer_00521,RETAIL,Delhi,Delhi,1990-08-08,2020-04-08,ACTIVE
100522,Customer_00522,RETAIL,Pune,Maharashtra,1991-09-21,2025-03-05,ACTIVE
100523,Customer_00523,RETAIL,Pune,Maharashtra,1987-06-28,2021-01-30,ACTIVE
100524,Customer_00524,PREMIUM,Kolkata,West Bengal,2017-10-26,2020-10-01,ACTIVE
100525,Customer_00525,RETAIL,Delhi,Delhi,1987-10-10,2021-11-16,ACTIVE
100526,Customer_00526,BUSINESS,Delhi,Delhi,1999-02-24,2021-10-07,ACTIVE
100527,Customer_00527,RETAIL,Ahmedabad,Gujarat,2002-06-01,2022-01-28,ACTIVE
100528,Customer_00528,RETAIL,Pune,Maharashtra,1989-11-17,2025-07-31,ACTIVE
100529,Customer_00529,BUSINESS,Ahmedabad,Gujarat,1998-07-08,2025-12-11,ACTIVE
100530,Customer_00530,PREMIUM,Ahmedabad,Gujarat,1986-02-28,2024-07-19,ACTIVE
100531,Customer_00531,RETAIL,Chennai,Tamil Nadu,1998-12-29,2020-12-16,ACTIVE
100532,Customer_00532,PREMIUM,Pune,Maharashtra,1979-12-10,2026-03-19,ACTIVE
100533,Customer_00533,RETAIL,Pune,Maharashtra,1997-03-12,2025-07-26,ACTIVE
100534,Customer_00534,RETAIL,Delhi,Delhi,1994-02-25,2020-07-01,ACTIVE
100535,Customer_00535,PREMIUM,Chennai,Tamil Nadu,1993-07-24,2022-07-18,ACTIVE
100536,Customer_00536,PREMIUM,Pune,Maharashtra,1983-09-07,2025-02-03,ACTIVE
100537,Customer_00537,RETAIL,Bangalore,Karnataka,2020-03-07,2020-08-01,ACTIVE
100538,Customer_00538,RETAIL,Mumbai,Maharashtra,1980-04-10,2020-07-02,ACTIVE
100539,Customer_00539,RETAIL,Chennai,Tamil Nadu,1985-03-01,2023-12-25,ACTIVE
100540,Customer_00540,RETAIL,Mumbai,Maharashtra,1983-05-24,2022-03-18,ACTIVE
100541,Customer_00541,BUSINESS,Hyderabad,Telangana,2019-04-26,2022-11-25,ACTIVE
100542,Customer_00542,RETAIL,Mumbai,Maharashtra,1992-03-30,2024-12-06,ACTIVE
100543,Customer_00543,RETAIL,Pune,Maharashtra,1996-11-11,2023-07-31,ACTIVE
100544,Customer_00544,RETAIL,Pune,Maharashtra,2009-12-31,2024-09-02,ACTIVE
100545,Customer_00545,RETAIL,Kolkata,West Bengal,1981-03-27,2020-10-29,ACTIVE
100546,Customer_00546,RETAIL,Mumbai,Maharashtra,1981-11-30,2020-01-06,ACTIVE
100547,Customer_00547,BUSINESS,Bangalore,Karnataka,1986-08-29,2021-08-27,ACTIVE
100548,Customer_00548,RETAIL,Chennai,Tamil Nadu,2007-01-14,2021-04-29,ACTIVE
100549,Customer_00549,PREMIUM,Chennai,Tamil Nadu,2019-05-08,2022-02-16,ACTIVE
100550,Customer_00550,RETAIL,Hyderabad,Telangana,2004-08-25,2025-02-11,ACTIVE
100551,Customer_00551,RETAIL,Kolkata,West Bengal,2014-12-25,2020-12-30,ACTIVE
100552,Customer_00552,RETAIL,Bangalore,Karnataka,2015-05-21,2020-10-29,ACTIVE
100553,Customer_00553,RETAIL,Kolkata,West Bengal,1990-07-07,2021-04-26,ACTIVE
100554,Customer_00554,RETAIL,Delhi,Delhi,1986-09-20,2022-02-22,ACTIVE
100555,Customer_00555,PREMIUM,Ahmedabad,Gujarat,1985-09-28,2021-04-18,ACTIVE
100556,Customer_00556,PREMIUM,Chennai,Tamil Nadu,2011-10-14,2021-03-17,ACTIVE
100557,Customer_00557,RETAIL,Hyderabad,Telangana,2006-08-28,2023-10-23,ACTIVE
100558,Customer_00558,RETAIL,Ahmedabad,Gujarat,2014-09-06,2020-09-24,ACTIVE
100559,Customer_00559,PREMIUM,Kolkata,West Bengal,1999-12-29,2021-01-04,ACTIVE
100560,Customer_00560,RETAIL,Kolkata,West Bengal,2019-04-08,2025-06-30,ACTIVE
100561,Customer_00561,BUSINESS,Chennai,Tamil Nadu,2015-11-19,2020-02-13,ACTIVE
100562,Customer_00562,RETAIL,Mumbai,Maharashtra,2012-05-15,2020-05-27,ACTIVE
